id,label,x,y,final_status
736,copaiba,607749.8393899266,8782828.686300062,failed
737,copaiba,607754.2636766777,8782813.55176865,failed
738,copaiba,607753.5722048781,8782850.751216479,failed
739,ana caspi,607907.6265874945,8782913.231585436,failed
740,ana caspi,607906.0227709141,8782891.333204009,failed
741,ana caspi,607853.5680550132,8782746.3979967,failed
742,ana caspi,607875.9054577965,8782727.98808011,failed
743,ana caspi,607846.0161081305,8782747.972134275,failed
744,ana caspi,607893.1436552615,8782977.894415427,failed
745,ana caspi,607857.0574054085,8783165.391361741,center
746,copaiba,607670.3823836731,8782686.678821402,failed
748,ana caspi,608119.8187843071,8783262.629557198,failed
751,ana caspi,608153.3315155668,8783073.935545994,failed
753,ana caspi,608144.6763249302,8783129.188151948,failed
719,palo baston,608734.4919667218,8773262.683496987,center
720,palo baston,608732.2750395184,8773333.66029709,center
721,palo baston,608812.1611553963,8773450.512434656,center
722,palo baston,608793.5527316784,8773586.60149249,center
723,palo baston,608792.0975134899,8773523.614546562,center
724,palo baston,608849.390644082,8773512.869925776,center
725,ishpingo,608912.0893733477,8773549.435229437,failed
726,palo baston,608567.3227412925,8773297.164354317,failed
728,palo baston,608805.9692533044,8773139.970593018,failed
729,palo baston,608753.7503214742,8773447.73186407,center
754,ishpingo,609070.4233360706,8773401.303587353,failed
727,shihuahuaco,609178.0546279118,8773632.874259317,failed
755,shihuahuaco,609103.0671263497,8773463.826064238,failed
697,ana caspi,608070.4728972699,8783298.690546323,center
698,ana caspi,608126.0008810707,8783321.453802887,center
715,ana caspi,608227.1627016533,8782798.850379067,center
716,ana caspi,608211.3974328702,8782884.644936834,center
717,ana caspi,608240.6229906214,8782878.398275707,center
718,ana caspi,608219.9652637842,8782862.795670142,failed
730,ana caspi,608039.8975956361,8783274.168691283,center
747,ana caspi,608076.2658005273,8783280.394108463,center
749,ana caspi,608054.3469186948,8783334.492952142,center
750,ana caspi,608095.6958260327,8783335.049265206,center
752,ana caspi,608193.8525188724,8783054.674330566,center
457,yacushapana,590874.6403588552,8771012.471582476,center
460,yacushapana,590788.4858225735,8771213.096296191,center
461,yacushapana,590953.2479082366,8771115.824093664,center
462,yacushapana,590877.9375576162,8771100.024352714,center
463,yacushapana,590841.6900902146,8770909.231254792,center
464,yacushapana,591043.0267371509,8770832.956110844,center
465,yacushapana,590765.0751897721,8771123.813266201,center
466,yacushapana,590783.977759798,8771033.354785448,center
467,yacushapana,590743.5977192755,8771004.191823412,center
468,yacushapana,590722.8805347607,8771031.773000801,center
469,yacushapana,590797.2897966766,8771125.290948963,center
474,yacushapana,590848.3503322956,8770976.192746606,center
475,yacushapana,590859.9389266588,8770942.220584517,center
476,yacushapana,590839.225902692,8770963.347975085,center
477,yacushapana,590837.840348593,8770956.278479416,center
478,yacushapana,590817.4251090582,8770929.453180796,center
479,yacushapana,590821.3292671624,8770918.315767495,center
480,yacushapana,590833.617519326,8770924.72721434,center
482,yacushapana,590826.0284851185,8771207.056453574,center
487,yacushapana,591018.2102031008,8770775.498702794,center
481,yacushapana,588345.6076341678,8773105.90111797,failed
486,ana caspi,589968.6517831708,8772012.299474325,failed
456,almendro,588046.8235242113,8773372.742701001,failed
458,almendro,588042.7089965352,8773418.719468154,failed
459,almendro,588016.961588619,8773317.70051707,failed
470,almendro,587997.4790377136,8773396.68233334,failed
473,almendro,588019.3613900554,8773406.083440563,failed
483,almendro,588145.3022032357,8773382.008631863,failed
484,almendro,588107.6957597208,8773218.26053316,failed
485,almendro,588439.8687865777,8773411.414625898,failed
455,ana caspi,587983.7519645394,8773486.481606841,failed
471,ana caspi,588053.9924782837,8773453.727950368,failed
472,ana caspi,588070.6481860841,8773477.5695574,failed
595,shihuahuaco,488910.7459347891,9121886.312996272,failed
597,shihuahuaco,489515.6330079359,9121834.8311881,center
598,shihuahuaco,489534.08655983437,9121833.012893517,center
599,shihuahuaco,489664.18691851245,9121872.233031208,failed
600,shihuahuaco,489430.71538945823,9122035.025593728,center
601,shihuahuaco,489552.5231969847,9122112.285472503,center
602,palo baston,489710.0765439654,9122048.770490354,failed
603,shihuahuaco,489594.3409675456,9122244.668946961,center
604,shihuahuaco,489575.7612348399,9122194.143847557,center
605,shihuahuaco,489539.7596013227,9122263.525932191,center
606,shihuahuaco,489273.0634290309,9122347.08262905,center
607,shihuahuaco,489364.79144211806,9122448.223340746,failed
608,shihuahuaco,489318.88103625795,9122439.60586314,failed
609,shihuahuaco,489162.96469506423,9122313.95123419,center
610,shihuahuaco,488981.5882041504,9122217.782707019,failed
611,shihuahuaco,488944.9723162939,9122438.94489804,failed
625,shihuahuaco,489299.07459782006,9122422.407133851,failed
626,shihuahuaco,489275.300925676,9122378.616311789,center
624,ishpingo,490583.16766337655,9122384.856172435,failed
612,copaiba,489851.8353433923,9121863.69448924,failed
613,copaiba,489862.1630737656,9121925.86027549,failed
614,copaiba,489958.07017849723,9121981.122945594,failed
615,copaiba,490292.81029268674,9121993.595985733,failed
616,copaiba,490287.8969589305,9122019.59533397,failed
617,copaiba,490297.46977239585,9121922.042489287,failed
618,copaiba,490226.41307812574,9121650.16936022,failed
619,copaiba,490348.7358627816,9121628.631174726,failed
620,copaiba,490069.77536146756,9121566.788497347,failed
621,copaiba,490085.2933581248,9121596.498876695,failed
622,copaiba,490310.2958339411,9121508.916549966,failed
623,copaiba,490327.08520101523,9121495.003889315,failed
593,shihuahuaco,489099.2557540491,9121768.792148741,failed
594,shihuahuaco,489103.6672205764,9121771.843725694,failed
596,shihuahuaco,489443.67427683016,9121746.863370048,failed
196,huayruro,376147.4771043677,8742292.280733902,failed
197,huayruro,376128.24926051835,8742238.965788094,failed
198,huayruro,376219.46937697835,8742330.02234446,failed
199,huayruro,376287.0495357017,8742374.35770764,failed
200,huayruro,376255.26211168984,8742362.152613226,failed
201,huayruro,376181.05970319797,8742414.87265545,failed
202,huayruro,376097.0411165697,8742403.244165445,failed
203,huayruro,376044.3611544008,8742394.093849897,failed
204,huayruro,375983.2792465156,8742408.975820372,failed
205,huayruro,376023.5770756783,8742428.54991985,failed
206,huayruro,376074.1045775046,8742460.29228253,center
207,huayruro,376136.6721741432,8742445.596288398,failed
208,huayruro,376249.71324685664,8742419.219287775,center
209,huayruro,376348.81120612274,8742455.673524098,failed
210,huayruro,376354.04047922464,8742438.55336078,failed
211,huayruro,376379.5704601353,8742420.650665049,failed
212,huayruro,376258.60170695104,8742182.220097043,failed
213,huayruro,376266.9358004167,8742161.461507974,failed
214,huayruro,376170.8255170323,8742028.848151011,failed
215,huayruro,376107.3793952083,8742040.954168605,center
216,huayruro,376090.18963499943,8742030.12802531,failed
217,huayruro,376052.98247285176,8741964.493778104,failed
218,huayruro,376083.4294203047,8741984.175606165,failed
219,huayruro,375928.5140054454,8741983.66395442,failed
220,huayruro,375968.821287469,8742055.608259182,center
221,huayruro,375992.0377735214,8742108.941342836,center
222,huayruro,375928.2539088636,8742106.223190252,center
223,huayruro,376102.87386865995,8742195.226397894,failed
224,huayruro,375771.31324447267,8742042.587387593,center
225,huayruro,375737.06789162575,8742068.897540353,center
226,huayruro,375691.0122957574,8742061.862434108,center
227,huayruro,375690.1484625568,8742087.770768061,center
228,huayruro,375749.5214583331,8742120.592491712,center
229,huayruro,375815.53948019963,8742123.388181932,failed
230,huayruro,375611.72205215856,8742014.904088635,center
231,huayruro,375573.337392271,8742034.57608343,center
232,huayruro,375723.4109838831,8742350.713394368,center
233,huayruro,375849.18185783934,8742436.041655544,center
234,huayruro,375835.9969729458,8742409.313272467,center
235,huayruro,375904.0875424948,8742344.151324162,center
236,huayruro,375970.0437672923,8742410.85140862,failed
237,huayruro,375683.67884688696,8742467.003816014,failed
238,huayruro,376210.4332195706,8742120.6619135,failed
239,huayruro,375672.57589670515,8742424.29854809,center
240,huayruro,375698.5562863571,8742392.441312421,center
241,huayruro,375686.6963009217,8742384.416518457,center
242,huayruro,375637.66263971507,8742365.354638577,center
243,huayruro,375644.74735834374,8742324.619906738,center
244,huayruro,375705.3432610849,8742267.773899222,center
245,huayruro,375591.76531269733,8742187.255518293,center
246,huayruro,375747.0346159768,8742238.622193394,center
247,huayruro,375826.48959121323,8742199.985302234,failed
248,huayruro,375896.34882410895,8742232.164753955,failed
249,huayruro,375920.3533618043,8742250.246925687,failed
250,huayruro,375960.61464803835,8742226.55189073,center
251,huayruro,376067.9447900516,8742273.065014139,center
252,huayruro,376094.64746371936,8742295.612489259,center
253,huayruro,376132.08295148343,8742330.841007596,failed
254,huayruro,376122.1030948919,8742361.446281679,failed
255,huayruro,376098.63120293134,8742365.258708086,failed
122,lupuna,375245.7348960412,8750297.956744501,failed
123,lupuna,375250.3301127786,8750268.22735851,failed
124,lupuna,375329.9149474,8750258.08237239,failed
125,lupuna,375261.1322847998,8750098.7505643,failed
126,lupuna,375307.7191408805,8750059.0424024,failed
127,lupuna,375258.55206956255,8749957.029696325,failed
128,lupuna,375232.6597031764,8749953.467915347,failed
129,lupuna,375165.1463237457,8749887.25950051,failed
130,lupuna,374806.162101256,8749474.724043483,failed
131,lupuna,374823.3969080064,8749573.879730584,failed
132,lupuna,374866.60441142996,8749617.036108214,failed
133,lupuna,375133.6224439257,8749473.69340323,failed
171,lupuna,375109.06798258197,8750057.837892983,failed
377,lupuna,375049.65649401676,8749548.252895752,failed
378,lupuna,374904.3664593911,8749600.90356191,failed
134,lupuna,374107.0935435879,8740411.061338713,center
135,lupuna,374310.0749130907,8740435.95745823,failed
136,lupuna,374222.92779197695,8740053.396702418,center
137,lupuna,374309.9874540181,8739995.662925804,failed
138,lupuna,374343.41015051043,8739966.070045143,center
139,lupuna,374347.5633298958,8739908.97113857,center
140,lupuna,374336.14494513365,8739845.19199546,center
141,lupuna,374328.5725661824,8739874.596751153,center
142,lupuna,374350.379042486,8739784.437912682,center
143,lupuna,374210.4526719536,8739681.095001252,failed
144,lupuna,374379.90347371565,8739749.419696659,failed
145,lupuna,374338.190863511,8739777.461861953,center
146,lupuna,374159.43252953584,8739775.191344531,failed
147,lupuna,374151.2529355992,8739925.717054415,center
148,lupuna,374132.1516386357,8739912.036266502,center
149,lupuna,374019.4910366072,8739782.093430836,center
150,lupuna,373772.6902947404,8739780.67058637,center
151,lupuna,373856.7902817067,8739734.48039145,center
152,lupuna,373794.524465333,8739857.954948422,center
153,lupuna,373764.6511948623,8739858.940783588,center
154,lupuna,373669.43452445394,8739820.516354728,center
155,lupuna,373656.7980411314,8739870.975078095,center
156,lupuna,373645.7071784951,8739882.335184332,failed
157,lupuna,373664.84107672476,8740063.683152912,center
158,lupuna,373656.58887186286,8740046.415650813,center
159,lupuna,373748.8230697619,8740055.577670941,center
160,lupuna,373728.68010291626,8740095.998446543,center
161,lupuna,373667.7529623458,8740115.557771377,center
162,lupuna,373836.7725917695,8739980.609604772,center
163,lupuna,373863.54107031436,8739988.881116487,center
164,lupuna,373804.91295588267,8739970.9920914,center
165,lupuna,373949.90699468384,8739964.184687542,failed
166,lupuna,373875.02247632033,8740040.596941326,center
167,lupuna,373945.20766288025,8740080.689820696,center
168,lupuna,373894.9347744439,8740203.886851195,center
169,lupuna,373816.34131264605,8740218.676367693,center
170,lupuna,374232.7691308819,8740133.091544364,center
172,lupuna,374134.85093998886,8740018.334492663,center
173,lupuna,373896.24063070497,8740140.523689069,center
174,lupuna,373840.2351492165,8740120.406080542,center
175,lupuna,373779.6684877851,8740178.060718298,center
176,lupuna,373758.4799326118,8740145.388198022,center
177,lupuna,373650.5129361828,8740261.198934507,failed
178,lupuna,373668.302578569,8740357.159132812,center
179,lupuna,373851.0091203378,8740395.886126516,center
180,lupuna,373846.6928427667,8740412.761658365,center
181,lupuna,373877.21050269343,8740445.213168232,failed
182,lupuna,373943.31731667375,8740350.738033757,center
183,lupuna,373920.97724682477,8740283.672176829,center
184,lupuna,374199.7187662079,8740332.829265196,center
185,lupuna,374148.0869559683,8740019.08755762,center
186,lupuna,374176.00979597657,8740012.91649925,center
187,lupuna,374068.6247433517,8739922.04843117,failed
188,lupuna,374038.3386557855,8739914.758031284,failed
189,lupuna,374191.73812015087,8739968.32755088,center
190,lupuna,374145.66439840477,8739837.033566637,failed
191,lupuna,374013.4299373032,8739731.384290347,failed
192,lupuna,374240.4084059331,8739814.58105399,center
193,lupuna,374153.5293557825,8740122.708876625,center
194,lupuna,374109.20769831305,8740181.041237455,failed
195,lupuna,374134.726592446,8740234.955583986,center
330,cumala,369201.44212430407,8741566.669033596,center
331,cumala,368739.654179684,8741571.184076278,center
332,cumala,368798.3698467745,8741586.558390547,center
333,cumala,368810.84579975886,8741551.591274386,center
334,cumala,368849.9491632687,8741564.08568009,center
335,cumala,368888.218582884,8741586.25419822,center
336,cumala,368959.8436130999,8741579.02744125,failed
337,cumala,369000.508746098,8741581.596143719,center
338,cumala,368947.01366881054,8741560.408006484,center
339,cumala,369072.6187487591,8741549.671695054,center
340,cumala,368955.37249488453,8741543.205923581,center
341,cumala,368974.379641669,8741557.428882573,center
342,cumala,368865.42488526343,8741466.44475751,center
343,cumala,368801.8414969451,8741435.558275064,center
344,cumala,368819.76508745574,8741433.675219316,center
345,cumala,368832.7857142825,8741378.54341752,center
346,cumala,369054.33119470463,8741383.981062347,center
347,cumala,369192.63147544826,8741440.996922597,center
348,cumala,369098.28598084324,8741387.044897635,center
349,cumala,369296.4439407576,8741173.93321586,center
350,cumala,369104.032507604,8741121.689704705,failed
351,cumala,369002.2319191573,8741189.748060856,failed
352,cumala,368804.5259590067,8741267.992619941,center
353,cumala,368644.93928085093,8741178.670985024,center
354,cumala,368664.3773985506,8741179.856756935,failed
355,cumala,368628.7730141716,8741383.623172749,center
356,cumala,368748.0243249475,8741463.79747279,failed
357,cumala,368892.96910831344,8741099.890286861,failed
358,cumala,368934.55882109574,8741224.52881361,center
359,cumala,368959.78184287087,8741179.738517432,center
360,cumala,368944.2586856883,8741297.293924106,center
361,cumala,368715.6888723735,8741409.501148088,center
362,cumala,368779.7108831719,8741647.994247237,center
363,cumala,369031.73691225064,8741599.513741639,center
364,cumala,368822.7006476962,8741236.377218073,center
365,cumala,368921.7318577935,8741275.103421984,center
366,cumala,368881.68255669624,8741265.593055764,center
367,cumala,368990.426757934,8741459.424042309,center
368,cumala,369172.2790880448,8741282.139800314,center
369,cumala,369365.80366278626,8741314.310552986,failed
370,cumala,369268.9595165921,8741445.59279185,failed
256,huayruro,370124.5778978316,8740205.866595315,failed
257,huayruro,370130.0374530009,8740185.878910244,failed
258,huayruro,370136.49271305016,8740176.540684786,center
259,huayruro,370091.5933195524,8740145.798699772,failed
260,huayruro,370114.1016217401,8740114.332304083,center
261,huayruro,370174.4002774568,8740095.30312909,center
262,huayruro,370123.2325578958,8740059.902281357,center
263,huayruro,370255.0488908581,8740133.923796598,center
264,huayruro,370358.27728956996,8740178.053105405,failed
265,huayruro,370333.9714349136,8740085.789743513,center
266,huayruro,370352.6444511135,8740075.55046117,center
267,huayruro,370362.12294424255,8740111.998914817,center
268,huayruro,370377.99927250034,8740087.273163695,center
269,huayruro,370428.24866206635,8740082.197199173,failed
270,huayruro,370424.1109192961,8740091.59798708,center
271,huayruro,370448.87116963,8740098.925396878,failed
272,huayruro,370481.3803078921,8740148.4712416,center
273,huayruro,370513.58699007734,8740150.029814787,center
274,huayruro,370494.945666492,8740016.61787588,center
275,huayruro,370484.9370250128,8740037.051146166,center
276,huayruro,370502.14914283913,8739936.498557149,failed
277,huayruro,370507.43042892683,8739963.896954581,center
278,huayruro,370372.7086940278,8739937.870616425,center
279,huayruro,370316.03643143346,8739938.187972834,center
280,huayruro,370269.4479890443,8740057.62495522,center
281,huayruro,370237.7423192692,8740093.843826214,center
282,huayruro,370195.44313874823,8739996.26688298,center
283,huayruro,370301.61158821656,8739890.232180426,center
284,huayruro,370280.76783684944,8739818.11158667,center
285,huayruro,370365.60108010634,8739877.818028053,center
286,huayruro,370455.37086893426,8739802.859306863,failed
287,huayruro,370452.76017693634,8739820.102696728,failed
288,huayruro,370421.2475390264,8739801.586033171,center
289,huayruro,370375.04033294955,8739762.286253259,center
290,huayruro,370345.01300815656,8739815.075136622,center
291,huayruro,370334.32785205945,8739822.014330175,center
292,huayruro,370503.71093265223,8739831.38710922,failed
293,huayruro,370547.48702553037,8739821.142324714,failed
294,huayruro,370577.9032627812,8739830.472316021,failed
295,huayruro,370682.1575179852,8739958.977930075,center
296,huayruro,370656.5163744407,8740166.252152415,failed
297,huayruro,370616.4385023546,8739967.095133388,center
298,huayruro,370619.72372982244,8740077.925507084,center
299,huayruro,370752.2343347138,8740158.525711946,center
300,huayruro,370765.27238716796,8740160.397995915,center
301,huayruro,370873.8691640326,8739921.663594726,center
302,huayruro,370897.65012310614,8739705.713283166,failed
303,huayruro,370855.22691277345,8739652.946385354,center
304,huayruro,370753.7142071626,8739569.71488744,failed
305,huayruro,370682.1704721719,8739704.038637662,center
306,huayruro,370704.6424559602,8739707.778686196,center
307,huayruro,370553.6878757859,8739654.243339129,center
308,huayruro,370558.0453421367,8739722.747597363,center
309,huayruro,370604.9695027828,8739792.432393275,failed
310,huayruro,370423.69502186537,8739689.949588869,center
311,huayruro,370320.0185127298,8739670.264155693,center
312,huayruro,370312.5517371564,8739654.150185743,center
313,huayruro,370255.0352000685,8739663.473682735,center
314,huayruro,370265.7513369714,8739662.37594072,center
315,huayruro,370209.5275898288,8739653.711195435,center
316,huayruro,370178.90689550305,8739620.514403243,center
317,huayruro,370250.3361030417,8739588.233611813,center
318,huayruro,370157.8488675837,8739774.719618607,center
319,huayruro,370113.2989497982,8739716.26387016,center
320,huayruro,370090.24276805436,8739763.268374952,failed
321,huayruro,370099.6461650379,8739773.10967613,failed
322,huayruro,370142.492353215,8739910.120770881,center
323,huayruro,370282.0721019206,8740046.091050226,center
324,huayruro,370271.8218465994,8739958.349136183,center
325,huayruro,370803.05500292993,8739678.869579872,center
326,huayruro,370661.3363558653,8739656.201534128,center
327,huayruro,370740.71462381684,8740001.008275244,center
328,huayruro,370528.22053300455,8740059.041972283,center
329,huayruro,370501.12955769285,8740109.504827492,center
395,lupuna,653101.6584008071,8968974.615503384,failed
396,lupuna,652865.4591165367,8968958.615018163,center
397,lupuna,652796.9914030739,8968901.337767124,center
398,lupuna,652753.7083169768,8968886.562326077,failed
399,lupuna,652716.4717848593,8968823.187912777,failed
400,lupuna,652722.9099667408,8968777.853822073,failed
401,lupuna,652774.300134454,8968725.634435026,center
402,lupuna,653057.0053651398,8968792.60659088,failed
379,mashonaste,651131.2646316049,8970087.528761081,center
380,mashonaste,651362.7273509308,8970090.364243124,center
381,mashonaste,651391.767962096,8970090.674752612,center
382,mashonaste,651448.7230153712,8970130.96611717,center
383,mashonaste,651476.9246712724,8970083.356528407,center
384,mashonaste,651447.2084778738,8969981.157669857,failed
385,mashonaste,651431.4151723216,8969973.066792274,failed
386,mashonaste,651397.1449331417,8969961.359115642,failed
387,mashonaste,651399.6923282063,8970022.03145178,failed
388,mashonaste,651378.0424844949,8969873.187610118,failed
389,mashonaste,651052.2432789007,8970028.772982577,failed
390,mashonaste,651067.3884655256,8970048.443425253,center
391,mashonaste,651091.3987557775,8970159.319914082,failed
392,mashonaste,651217.4346039485,8970158.967736589,failed
393,mashonaste,653226.6458114751,8969709.032862926,failed
394,mashonaste,652976.2805258468,8969782.438724954,failed
